Movie Name,IMDB Rating,Budget (Million $),Revenue (Million $),Avg User Watch Time (Minutes),Type
Hidden Saga,5.1,196.5,648.6,136.0,Movie
Hidden Empire,9.3,128.6,329.2,100.1,Movie
Eternal Empire,4.7,292.3,1079.8,82.1,Movie
Stranger Reckoning,6.0,33.2,165.0,105.6,Movie
Hidden Code,3.2,62.8,101.0,131.8,Series
Midnight Saga,5.6,103.1,310.0,136.1,Series
Hidden Saga,6.7,69.3,297.5,80.3,Movie
Eternal Code,9.2,188.0,108.3,113.5,Series
Hidden Prophecy,6.4,12.8,18.1,128.0,Movie
Lost Saga,8.3,54.1,153.9,175.2,Movie
Shadow Code,6.6,88.7,264.8,125.9,Series
Secret Code,3.3,205.3,182.4,129.7,Movie
Eternal Chronicles,5.0,262.9,613.5,151.8,Movie
Eternal Destiny,6.7,239.7,680.5,110.3,Movie
Broken Chronicles,9.2,55.4,133.1,106.1,Movie
Lost Code,8.6,170.1,621.3,130.9,Movie
Broken Reckoning,4.5,10.0,39.7,154.0,Movie
Final Destiny,4.4,93.9,241.4,136.5,Movie
Hidden Prophecy,4.3,242.0,584.5,82.3,Movie
Eternal Saga,9.0,137.5,505.2,107.7,Movie
Dark War,8.5,45.8,137.3,121.5,Movie
Shadow Empire,8.0,132.1,583.5,122.8,Movie
Lost Code,5.6,60.2,160.4,100.8,Movie
Lost Chronicles,6.3,118.6,365.8,122.7,Series
Final Truth,6.0,146.9,158.6,140.8,Series
Hidden Legacy,4.6,105.5,449.6,116.2,Series
Midnight Saga,6.3,281.2,675.0,114.2,Movie
Broken Prophecy,3.2,169.2,632.1,156.2,Series
Secret Empire,3.9,253.0,615.5,150.8,Series
Dark Code,8.8,228.5,115.3,110.7,Movie
Shadow Legacy,7.9,198.7,457.4,179.5,Movie
Midnight Empire,5.7,149.6,174.1,68.0,Movie
Secret Chronicles,6.4,1.6,3.7,99.1,Movie
Secret Prophecy,5.4,184.4,358.9,64.4,Movie
Final Code,7.8,107.4,151.6,160.7,Series
Broken Code,8.1,36.2,38.3,150.7,Series
Broken Chronicles,8.0,133.9,505.9,142.0,Movie
Lost Saga,7.7,220.9,860.8,85.7,Movie
Broken Code,4.3,288.5,488.3,144.9,Series
Hidden Empire,5.2,112.9,308.0,102.6,Movie
Stranger Prophecy,6.1,163.3,422.7,164.2,Series
Dark Saga,5.2,255.5,536.2,83.9,Movie
Eternal War,7.9,100.9,176.5,86.1,Movie
Eternal Reckoning,5.1,43.5,58.2,175.3,Series
Secret Empire,3.9,85.3,377.7,122.0,Movie
Final War,5.6,269.8,1146.6,113.6,Movie
Shadow Truth,9.4,48.7,115.8,102.2,Movie
Broken Saga,4.5,99.4,372.3,159.7,Movie
Lost Code,7.0,139.9,383.7,102.3,Movie
Stranger Reckoning,5.8,254.3,224.9,102.7,Movie
Stranger Chronicles,3.5,281.4,1182.1,74.8,Series
Lost Saga,6.2,128.3,190.7,122.5,Movie
Stranger Chronicles,7.6,279.7,1029.5,170.8,Movie
Shadow Legacy,6.3,49.3,141.7,174.9,Movie
Midnight Code,8.7,47.9,172.8,179.5,Movie
Hidden Truth,4.9,284.8,746.3,116.8,Movie
Shadow Empire,3.6,153.4,561.7,153.0,Movie
Hidden Empire,9.1,56.6,36.7,126.3,Movie
Broken Empire,5.5,146.9,100.5,125.8,Series
Final Destiny,6.7,235.2,1066.3,156.7,Movie
Lost Reckoning,8.1,248.2,961.4,160.2,Series
Shadow Destiny,5.1,259.3,1096.3,62.4,Series
Stranger Truth,7.7,171.3,437.6,173.1,Movie
Lost Legacy,3.9,260.2,668.3,158.8,Movie
Eternal Empire,4.9,153.5,445.6,146.5,Series
Shadow Reckoning,3.9,182.5,291.4,162.2,Series
Hidden Code,8.3,227.9,866.2,124.5,Movie
Stranger Code,4.4,128.2,542.6,152.8,Movie
Hidden Reckoning,7.7,23.0,105.4,131.8,Movie
Final Truth,9.1,105.7,298.8,125.2,Series
Broken Legacy,6.4,187.6,443.8,85.4,Movie
Final Prophecy,6.5,58.5,248.0,161.7,Series
Dark War,6.0,45.4,176.5,166.1,Series
Final War,5.1,88.6,390.1,176.5,Movie
Broken Legacy,6.1,10.6,36.6,74.5,Movie
Final Chronicles,6.9,223.3,999.2,95.0,Movie
Shadow Code,9.4,78.4,70.6,142.2,Movie
Final Destiny,9.1,38.1,135.6,162.6,Movie
Dark Chronicles,8.6,210.0,188.9,150.2,Movie
Hidden War,8.8,253.0,979.1,114.7,Movie
Final Legacy,6.0,6.9,23.0,147.1,Movie
Lost Prophecy,7.3,70.8,40.5,68.7,Series
Secret Truth,8.8,283.6,906.6,139.5,Movie
Stranger War,5.6,116.2,134.6,61.0,Movie
Hidden Legacy,9.3,281.6,321.3,65.7,Movie
Dark Code,5.7,83.0,97.7,150.9,Movie
Stranger Empire,6.9,66.2,177.2,117.3,Series
Secret Reckoning,7.6,65.0,66.3,67.1,Movie
Shadow Truth,9.2,26.5,28.2,117.8,Movie
Midnight Code,4.6,269.0,444.6,67.5,Series
Lost War,7.8,294.0,148.1,101.5,Movie
Dark Truth,6.4,286.4,498.6,78.9,Series
Midnight Empire,4.7,255.8,839.7,86.3,Movie
Broken Empire,8.0,254.2,815.2,83.5,Movie
Eternal Reckoning,6.6,198.7,966.3,104.6,Movie
Eternal Destiny,7.3,248.0,257.5,72.9,Series
Final Destiny,5.1,63.3,278.2,123.3,Movie
Dark Destiny,6.1,117.0,264.5,108.9,Movie
Secret Truth,7.0,192.6,431.7,160.8,Series
Eternal Empire,5.6,262.6,543.5,159.1,Movie
Stranger Chronicles,4.3,198.5,210.7,158.9,Movie
Lost Truth,9.3,251.9,668.4,116.4,Movie
Shadow Prophecy,6.3,142.7,577.0,94.9,Series
Lost Saga,7.8,215.5,956.7,109.8,Movie
Final Destiny,5.7,294.0,1420.9,142.5,Movie
Dark Truth,5.3,46.9,189.2,123.6,Movie
Dark Legacy,5.6,278.1,918.8,134.9,Movie
Midnight Reckoning,5.7,157.2,430.6,143.2,Movie
Shadow Empire,6.5,193.3,857.7,170.2,Movie
Broken War,6.5,263.5,1008.6,173.3,Movie
Lost Saga,6.2,123.5,151.4,160.9,Movie
Final Saga,3.9,126.2,450.7,67.8,Series
Shadow Legacy,6.2,158.6,386.9,177.5,Series
Eternal War,4.1,6.7,21.3,144.4,Movie
Eternal Destiny,3.8,149.5,679.1,143.2,Movie
Final Code,9.1,88.0,302.4,62.8,Movie
Midnight War,6.9,278.5,1315.7,117.5,Movie
Eternal Legacy,7.3,27.2,119.6,135.2,Movie
Dark War,5.6,138.3,149.4,93.4,Movie
Dark Empire,8.9,284.3,157.1,70.0,Movie
Hidden Code,7.1,270.4,603.0,123.9,Series
Lost Legacy,8.0,210.7,925.8,113.6,Movie
Final Legacy,5.4,177.2,272.1,65.3,Movie
Final Chronicles,9.2,84.9,306.6,122.3,Movie
Midnight War,8.3,110.7,292.5,72.9,Movie
Eternal Chronicles,8.6,28.0,108.0,110.9,Series
Hidden Chronicles,4.1,236.0,293.2,92.4,Movie
Final Truth,4.8,97.8,154.1,176.5,Series
Shadow Truth,4.9,200.7,319.4,64.2,Series
Eternal Chronicles,4.8,107.9,320.3,127.2,Movie
Shadow Saga,8.6,139.8,252.1,78.2,Movie
Stranger Empire,3.2,166.9,693.1,98.3,Series
Hidden War,3.5,240.8,496.2,82.1,Series
Hidden Destiny,4.8,64.1,222.7,179.4,Series
Final Code,4.3,120.2,573.1,63.9,Series
Dark Empire,4.5,39.9,128.9,125.0,Movie
Eternal Reckoning,8.2,23.7,37.7,133.0,Movie
Lost Reckoning,6.7,181.8,770.3,152.7,Movie
Secret Saga,3.0,57.5,32.0,135.1,Movie
Lost Code,5.8,18.9,31.3,87.8,Series
Midnight Chronicles,5.7,269.2,604.0,131.8,Movie
Broken Truth,3.7,160.8,222.2,177.0,Movie
Shadow Destiny,7.4,41.3,132.9,161.8,Series
Eternal Empire,7.6,17.0,51.2,114.4,Movie
Hidden Reckoning,7.7,36.8,85.7,117.3,Movie
Final Chronicles,7.7,141.9,258.9,75.9,Movie
Broken Saga,3.0,200.9,492.7,128.4,Movie
Eternal Legacy,9.2,192.7,348.9,93.6,Movie
Midnight Saga,8.3,44.2,66.1,73.0,Movie
Dark Code,8.9,190.4,396.2,116.9,Movie
Broken Legacy,3.1,122.1,392.0,65.4,Movie
Broken Truth,9.1,140.0,478.5,74.4,Movie
Final War,8.3,240.6,442.2,86.3,Series
Lost Destiny,8.4,100.4,478.2,178.9,Movie
Broken Empire,3.6,45.0,75.5,157.0,Series
Dark Prophecy,7.8,262.2,971.3,125.0,Movie
Secret Chronicles,9.2,64.4,55.8,87.9,Movie
Lost Code,7.4,88.9,310.4,122.3,Movie
Midnight Empire,6.7,212.3,545.6,137.9,Movie
Hidden Code,9.1,205.4,628.7,60.5,Series
Dark Code,5.9,240.3,319.2,178.5,Movie
Midnight Code,6.9,56.0,137.3,135.2,Movie
Stranger Legacy,6.1,106.3,419.7,178.6,Series
Stranger Prophecy,9.1,38.6,152.5,116.3,Series
Midnight Chronicles,3.5,162.8,255.4,134.8,Movie
Hidden Code,6.3,88.5,184.7,115.4,Movie
Secret Prophecy,7.5,207.0,107.1,61.1,Movie
Eternal Code,8.1,1.1,1.0,162.0,Movie
Secret Saga,6.8,18.8,20.1,113.9,Movie
Midnight Prophecy,8.9,130.3,237.3,116.5,Series
Secret Chronicles,9.1,287.5,1125.7,103.2,Movie
Midnight Truth,3.4,267.4,747.7,111.9,Movie
Secret War,5.6,298.2,1212.7,147.1,Series
Stranger Saga,3.2,125.6,489.5,144.1,Movie
Stranger Empire,5.1,14.9,46.8,157.0,Movie
Broken Empire,6.5,92.5,254.3,177.0,Series
Final War,8.9,203.1,952.7,106.9,Movie
Dark Saga,8.5,41.4,126.8,100.7,Movie
Hidden Empire,3.8,90.7,242.4,119.2,Movie
Final War,3.6,17.8,78.5,78.5,Movie
Secret War,6.8,143.0,117.5,151.0,Series
Secret Prophecy,6.5,63.5,219.2,129.7,Movie
Shadow Prophecy,4.7,28.3,28.5,85.4,Movie
Dark Truth,8.8,124.0,519.5,163.7,Movie
Eternal Empire,9.0,106.0,431.1,134.3,Series
Secret Empire,5.6,161.7,447.3,64.1,Series
Eternal Empire,8.8,225.0,781.8,83.6,Movie
Secret Legacy,5.5,34.7,138.0,166.9,Series
Final Prophecy,7.8,237.5,635.3,105.7,Movie
Broken Prophecy,6.1,8.9,40.7,178.1,Movie
Secret Reckoning,3.8,133.5,329.3,123.6,Series
Dark Saga,9.0,176.6,797.2,84.9,Movie
Dark Empire,6.0,287.1,896.4,131.3,Movie
Broken Code,7.8,172.6,417.4,72.3,Movie
Midnight Reckoning,5.4,48.5,25.1,156.9,Movie
Lost War,3.1,155.7,284.9,135.3,Series
Secret Reckoning,3.7,119.3,525.6,175.7,Movie
Final Destiny,6.2,144.3,350.5,142.8,Movie
Secret War,7.5,59.9,143.6,65.9,Movie
Broken Chronicles,5.2,150.7,407.2,117.2,Movie
Eternal Reckoning,7.5,45.9,82.1,123.8,Movie
Eternal Prophecy,7.5,223.5,606.1,170.0,Movie
Final Prophecy,7.6,178.6,391.3,111.9,Movie
Secret Saga,6.2,24.5,112.5,131.2,Movie
Final Saga,8.9,267.0,811.1,82.3,Series
Dark Truth,6.2,185.3,788.2,89.4,Series
Broken Empire,5.9,95.5,342.9,125.8,Movie
Shadow Destiny,4.3,14.6,21.3,143.6,Series
Hidden Legacy,5.0,190.0,836.9,112.3,Movie
Hidden Reckoning,3.3,112.7,100.6,111.9,Series
Midnight Empire,7.1,272.4,686.1,90.7,Movie
Dark Saga,4.6,11.4,18.0,143.8,Movie
Stranger Prophecy,5.0,12.7,37.1,60.7,Movie
Eternal Prophecy,8.0,284.8,526.9,121.5,Movie
Midnight War,5.1,289.5,1086.4,60.4,Series
Shadow Empire,4.6,9.3,43.9,131.2,Series
Broken Destiny,4.1,215.1,793.9,63.7,Movie
Eternal Code,8.0,67.2,141.0,172.8,Movie
Midnight Truth,3.8,210.7,674.3,117.4,Movie
Shadow Reckoning,5.9,260.8,1173.2,142.1,Series
Dark War,6.3,31.1,53.3,162.4,Movie
Dark Empire,7.5,72.4,74.7,88.3,Series
Hidden Reckoning,7.1,8.2,8.9,124.8,Movie
Midnight War,8.3,14.1,38.4,163.6,Movie
Secret Saga,3.3,9.9,37.6,124.5,Movie
Broken Reckoning,4.9,240.4,831.2,107.1,Movie
Lost Prophecy,4.8,90.2,229.3,104.3,Movie
Lost Code,3.9,148.5,561.6,106.1,Movie
Lost Truth,4.9,236.6,793.3,133.9,Series
Final Reckoning,5.0,149.0,495.7,65.5,Movie
Secret Saga,6.4,129.3,182.4,109.8,Series
Stranger Chronicles,7.3,4.5,8.6,127.3,Movie
Eternal Destiny,5.5,170.8,350.1,154.4,Movie
Hidden War,7.7,38.3,158.4,123.6,Movie
Dark Destiny,5.2,229.6,915.6,171.1,Movie
Eternal Destiny,4.9,78.1,127.9,113.3,Movie
Final Saga,6.5,202.6,151.6,138.1,Movie
Shadow Prophecy,3.2,194.2,768.1,62.1,Movie
Broken Truth,3.5,185.4,434.7,88.6,Movie
Dark Code,5.7,80.8,120.3,157.9,Movie
Secret Code,9.1,80.9,83.0,130.3,Movie
Dark War,7.7,259.1,144.5,173.5,Series
Hidden War,3.6,4.8,11.6,150.3,Movie
Eternal War,8.5,55.3,112.2,114.0,Movie
Eternal Empire,7.8,183.4,666.5,153.4,Movie
Eternal Saga,7.0,245.3,1200.7,116.1,Movie
Hidden Destiny,8.3,108.1,154.6,99.6,Movie
Final Legacy,5.6,196.4,313.0,65.7,Movie
Hidden Truth,4.4,167.6,338.2,163.9,Movie
Broken Destiny,6.3,20.3,52.7,110.3,Movie
Hidden Legacy,6.6,186.9,680.2,142.2,Movie
Hidden War,6.5,244.4,509.4,78.4,Movie
Broken Reckoning,6.7,297.7,288.4,159.5,Series
Lost Chronicles,9.2,9.9,37.5,158.9,Movie
Secret Empire,8.9,198.4,808.7,117.9,Series
Hidden Empire,8.7,125.0,201.8,140.7,Movie
Midnight Truth,8.2,3.9,4.4,122.6,Movie
Shadow Code,9.1,184.7,531.0,126.3,Series
Secret Truth,3.6,37.6,54.0,166.7,Series
Broken Empire,4.7,114.2,249.4,176.0,Movie
Hidden Chronicles,6.2,79.1,316.3,104.1,Series
Final Truth,8.5,109.0,162.2,99.8,Movie
Final War,6.3,148.3,612.2,96.5,Movie
Secret War,7.9,108.4,383.0,152.5,Movie
Hidden Code,3.9,166.3,247.6,146.7,Movie
Lost Chronicles,4.6,72.4,207.7,65.3,Movie
Stranger Legacy,7.8,191.0,623.3,70.6,Movie
Broken Reckoning,4.1,256.3,359.1,137.5,Series
Hidden Empire,5.3,68.0,78.4,93.0,Series
Eternal Empire,4.7,152.9,441.9,71.0,Movie
Dark Code,5.3,195.0,706.3,109.6,Movie
Hidden Chronicles,7.6,169.8,440.3,165.3,Series
Shadow War,5.4,110.3,89.9,104.0,Movie
Dark Chronicles,6.6,193.0,900.0,143.5,Movie
Lost Code,3.6,9.4,34.1,168.1,Movie
Broken Empire,8.2,111.6,367.8,80.3,Movie
Eternal Reckoning,5.4,160.3,544.4,133.2,Series
Eternal Destiny,7.2,7.2,16.5,168.9,Series
Broken Truth,7.7,152.8,753.3,83.2,Series
Midnight Empire,4.4,196.6,215.7,178.6,Series
Final Truth,8.8,228.0,872.4,103.8,Movie
Lost War,7.0,34.9,83.5,86.1,Movie
Shadow Reckoning,5.8,297.2,1327.0,160.5,Movie
Lost Legacy,4.2,182.2,679.2,116.1,Series
Shadow Reckoning,9.1,109.6,332.1,140.5,Series
Eternal Destiny,7.9,75.5,356.3,118.8,Movie
Broken Truth,4.4,172.3,793.6,137.2,Series
Stranger War,5.2,264.6,194.6,64.2,Movie
Secret War,8.3,156.6,214.0,102.0,Movie
Eternal Reckoning,7.5,198.8,704.2,138.9,Movie
Dark Destiny,8.0,108.0,502.0,102.1,Movie
Dark Empire,5.9,117.1,285.3,153.1,Series
Shadow Saga,7.7,86.6,58.2,175.3,Series
Lost War,5.5,212.0,719.7,64.5,Movie
Midnight Reckoning,4.4,108.4,149.2,162.6,Movie
Secret Destiny,7.1,58.0,173.2,80.3,Movie
Dark War,9.3,111.5,248.8,170.1,Series
Midnight War,5.0,256.3,771.8,173.6,Movie
Dark Code,6.0,221.7,1041.1,128.3,Movie
Stranger Truth,7.4,101.1,271.6,117.5,Movie
Midnight War,6.5,272.1,178.3,151.0,Movie
Eternal Prophecy,8.5,23.4,72.9,170.2,Movie
Lost Chronicles,8.0,15.9,31.3,87.9,Series
Final War,3.4,39.1,156.5,105.9,Movie
Shadow Truth,9.5,35.8,93.6,110.1,Movie
Broken Code,7.9,27.3,104.7,161.5,Movie
Shadow Truth,8.6,198.7,912.0,76.4,Movie
Hidden Empire,7.2,180.7,384.9,134.8,Movie
Broken Legacy,8.6,194.6,963.7,102.1,Series
Dark Saga,3.7,206.8,242.8,166.3,Movie
Lost Code,5.3,227.3,772.3,100.8,Movie
Lost Saga,8.7,62.9,41.3,177.4,Series
Lost Chronicles,4.3,187.1,272.9,61.9,Movie
Lost Empire,3.5,174.4,584.6,88.7,Movie
Midnight Prophecy,8.1,283.2,200.5,114.9,Movie
Hidden Code,8.4,70.5,67.5,90.8,Movie
Dark Prophecy,4.1,18.6,33.7,148.5,Movie
Dark Code,8.6,196.4,606.9,157.7,Series
Final Chronicles,7.5,222.3,127.1,143.7,Movie
Lost Prophecy,6.4,85.7,228.9,176.4,Movie
Stranger Empire,8.4,171.7,569.3,114.7,Series
Stranger Destiny,5.7,18.8,43.5,177.6,Movie
Final Legacy,4.3,288.1,231.7,75.0,Series
Dark Reckoning,4.9,33.9,110.1,161.5,Movie
Midnight Prophecy,6.3,21.2,68.4,64.6,Movie
Eternal Chronicles,6.5,14.2,39.4,123.8,Movie
Eternal Legacy,8.2,128.8,466.1,118.1,Movie
Dark Reckoning,8.1,30.1,43.2,162.8,Movie
Shadow Code,6.8,223.6,794.5,144.1,Movie
Final Saga,8.1,269.8,330.9,112.9,Series
Stranger Reckoning,4.2,78.8,178.6,167.5,Movie
Hidden Code,3.3,189.0,152.0,166.3,Movie
Eternal Truth,8.7,13.7,57.3,63.0,Movie
Stranger Saga,3.5,116.6,340.7,164.5,Series
Eternal Saga,4.6,88.6,431.5,123.2,Movie
Stranger War,7.5,69.4,329.0,160.7,Movie
Final Legacy,5.7,193.8,967.7,81.8,Movie
Secret War,8.7,39.9,38.1,78.1,Movie
Midnight Empire,4.9,258.4,834.5,146.7,Series
Lost Legacy,3.1,199.8,466.4,93.0,Movie
Dark Truth,5.0,213.5,618.5,127.1,Movie
Stranger Chronicles,6.8,280.7,530.4,142.7,Movie
Dark Code,5.4,282.8,202.6,133.2,Series
Hidden Truth,6.5,165.9,611.3,143.9,Movie
Stranger Chronicles,8.7,149.1,722.6,134.4,Movie
Broken Reckoning,8.9,101.3,293.3,105.5,Movie
Midnight Code,4.7,215.0,426.4,70.9,Series
Final Prophecy,6.0,161.9,764.5,162.6,Movie
Shadow Code,6.6,279.9,599.3,161.5,Movie
Hidden Reckoning,9.2,72.3,333.7,60.7,Series
Midnight Code,9.5,93.8,408.1,160.9,Movie
Broken War,4.5,95.5,275.0,78.1,Series
Secret Truth,7.7,242.0,858.1,99.9,Movie
Dark Legacy,5.5,30.6,111.7,109.6,Movie
Shadow Legacy,3.1,137.2,464.4,141.6,Series
Lost Chronicles,3.1,128.8,157.6,71.1,Movie
Dark Chronicles,6.0,22.9,82.8,159.2,Movie
Lost Chronicles,6.2,123.8,63.7,173.1,Series
Shadow Saga,3.1,154.5,570.9,174.3,Movie
Lost Destiny,7.5,20.5,61.4,71.0,Series
Midnight Legacy,4.9,153.4,256.0,170.3,Series
Eternal Truth,6.6,287.8,1184.9,128.1,Movie
Stranger Chronicles,5.0,293.7,682.5,147.2,Movie
Lost Prophecy,4.1,160.0,429.8,171.7,Series
Midnight Legacy,5.6,155.0,96.8,139.3,Movie
Broken Destiny,4.5,86.4,199.2,114.8,Movie
Dark Reckoning,6.5,299.1,374.8,123.0,Movie
Secret Empire,4.3,83.0,144.6,142.1,Series
Hidden War,6.3,136.4,223.0,173.4,Movie
Stranger Saga,4.0,1.9,1.3,166.8,Movie
Stranger Prophecy,7.4,105.4,271.1,129.2,Series
Final Code,7.9,22.4,63.9,85.3,Series
Hidden War,3.7,223.4,685.8,101.6,Movie
Final Saga,6.0,168.7,435.2,103.4,Movie
Hidden Destiny,3.5,172.1,759.5,94.7,Series
Midnight Legacy,6.9,86.7,58.1,149.6,Movie
Dark Saga,4.7,244.7,798.2,160.3,Movie
Midnight Code,6.4,2.0,8.8,98.4,Movie
Secret Prophecy,6.4,100.7,68.9,161.5,Movie
Final Legacy,9.0,198.2,541.8,148.1,Movie
Secret Saga,6.6,272.5,858.5,112.9,Movie
Dark Reckoning,6.8,71.2,96.8,143.8,Movie
Eternal Reckoning,5.6,162.8,266.4,152.3,Series
Lost Chronicles,9.2,161.9,653.3,127.3,Movie
Lost Destiny,8.1,262.4,801.2,113.2,Movie
Midnight Truth,4.9,16.1,30.9,72.2,Series
Hidden Empire,8.5,127.9,504.1,60.2,Movie
Dark Legacy,5.8,55.6,214.6,172.5,Movie
Lost Reckoning,8.4,7.4,15.2,92.1,Series
Midnight Truth,8.3,45.0,121.5,139.6,Movie
Hidden Destiny,4.2,293.0,1022.7,173.2,Movie
Eternal Legacy,7.6,65.2,133.3,158.2,Movie
Secret Saga,4.9,280.6,934.6,74.7,Movie
Lost Code,4.9,62.4,101.7,156.2,Movie
Dark Code,4.9,279.5,507.0,147.2,Series
Broken Prophecy,7.7,196.7,373.3,99.5,Series
Secret Destiny,4.5,34.9,164.5,142.8,Movie
Hidden Reckoning,3.0,175.0,744.0,159.1,Movie
Hidden Saga,7.6,96.2,292.8,95.0,Series
Lost Truth,4.1,115.6,351.1,164.3,Movie
Final Destiny,3.7,132.6,99.8,69.5,Movie
Dark Reckoning,4.5,127.4,436.1,123.3,Movie
Eternal Truth,5.5,199.6,394.5,88.0,Movie
Hidden Saga,6.1,230.7,751.0,147.4,Movie
Final Truth,3.3,99.4,425.5,81.0,Movie
Stranger Reckoning,9.3,277.4,195.5,101.0,Series
Lost Truth,7.7,281.6,910.1,75.3,Series
Dark Prophecy,5.1,13.2,40.1,157.4,Movie
Midnight Empire,5.1,5.5,7.9,75.9,Movie
Midnight Code,5.9,128.1,436.7,146.8,Series
Hidden Chronicles,7.1,177.6,532.2,144.9,Series
Shadow Empire,4.0,84.1,332.4,77.1,Movie
Secret Code,4.2,78.6,78.4,127.9,Series
Stranger Prophecy,8.6,203.8,508.7,119.6,Series
Dark Chronicles,4.7,180.9,902.8,131.3,Series
Dark Code,5.5,51.0,183.7,172.5,Movie
Eternal Code,8.7,265.5,950.3,69.7,Series
Dark Destiny,7.3,204.3,394.4,158.5,Movie
Final Legacy,5.2,109.4,100.9,163.5,Movie
Lost Destiny,7.4,205.4,980.3,75.2,Movie
Secret Prophecy,3.1,34.7,33.8,138.7,Movie
Broken Empire,7.8,141.0,700.4,144.3,Movie
Eternal Legacy,6.2,51.5,54.9,125.8,Movie
Secret Chronicles,8.3,13.4,17.0,120.4,Movie
Hidden Truth,9.2,102.2,192.9,98.1,Movie
Stranger Legacy,9.0,46.1,129.3,142.7,Series
Midnight Chronicles,8.9,190.4,772.4,94.3,Movie
Lost War,6.3,202.5,986.1,115.2,Movie
Midnight Truth,5.3,45.5,96.2,162.9,Movie
Hidden Saga,6.0,8.4,5.0,70.7,Movie
Final War,7.5,238.1,779.8,123.4,Series
Lost Code,8.7,1.6,5.9,118.3,Movie
Secret Legacy,4.3,103.8,237.5,105.4,Movie
Secret Destiny,9.0,148.9,197.4,131.7,Movie
Eternal Code,8.3,245.8,461.4,61.9,Movie
Midnight Saga,9.4,251.7,868.6,119.1,Movie
Broken Prophecy,8.7,217.8,593.2,118.3,Movie
Hidden Destiny,4.8,74.9,288.0,121.9,Series
Shadow Destiny,3.7,216.3,320.5,85.5,Movie
Hidden Truth,3.7,74.7,320.4,84.9,Movie
Secret War,4.9,65.2,78.3,137.7,Series
Final Saga,7.0,164.6,326.7,71.1,Movie
Dark War,8.2,204.0,644.7,96.7,Movie
Midnight Chronicles,8.8,16.9,64.5,159.7,Movie
Final Prophecy,7.1,18.9,32.1,72.5,Movie
Secret Chronicles,3.0,235.5,1122.5,116.2,Movie
Stranger Saga,4.2,258.0,948.8,140.2,Movie
Eternal Code,3.6,181.7,268.8,77.0,Movie
Shadow Saga,5.4,129.2,486.6,97.5,Movie
Lost Reckoning,6.3,253.7,921.8,127.1,Movie
Dark Chronicles,3.3,218.9,850.9,99.3,Series
Lost Prophecy,5.3,174.3,805.5,73.2,Series
Dark Prophecy,4.2,96.6,357.7,87.9,Movie
Lost Reckoning,7.2,60.2,125.4,73.1,Series
Stranger Chronicles,6.0,126.2,512.0,178.0,Series
Secret Chronicles,6.2,86.8,315.2,88.3,Movie
Dark Truth,5.8,102.4,315.8,123.7,Movie
Hidden Reckoning,9.2,155.2,324.7,111.4,Series
Shadow Code,4.4,51.6,239.7,128.3,Series
Midnight Legacy,6.4,242.0,679.4,119.8,Movie
Dark Empire,7.8,44.5,148.0,147.3,Series
Secret Legacy,6.6,144.8,343.1,164.8,Movie
Shadow Reckoning,9.0,224.0,899.1,94.2,Movie
Hidden Destiny,5.5,146.0,297.1,82.0,Series
Shadow War,6.0,108.9,451.7,178.1,Movie
Secret Destiny,3.6,143.0,141.0,163.9,Movie
Final War,7.0,254.8,940.3,103.7,Movie
Final Destiny,4.9,297.1,786.1,167.4,Series
Midnight Saga,4.0,189.7,691.3,140.5,Series
Stranger Legacy,6.5,238.2,688.7,112.5,Movie
Secret Code,6.5,5.3,5.9,164.8,Movie
Final Chronicles,3.5,264.2,699.2,141.0,Movie
Lost War,7.5,286.3,1385.8,159.2,Movie
Dark Saga,7.1,173.0,674.1,110.1,Movie
Eternal War,4.2,226.4,419.0,155.8,Series
Stranger War,6.1,154.3,732.7,104.0,Movie
Stranger Truth,7.7,86.6,346.9,148.2,Movie
Shadow Truth,6.4,255.8,547.4,112.3,Movie
Secret Chronicles,5.6,179.5,577.3,108.6,Movie
Stranger Saga,5.1,174.2,421.6,155.6,Movie
Dark War,7.0,198.1,185.2,75.0,Movie
Broken Legacy,9.1,256.9,1060.3,171.4,Movie
Midnight Legacy,7.4,219.8,298.9,121.0,Movie
Final Chronicles,3.5,64.1,164.2,136.3,Movie
Eternal War,6.0,140.6,514.9,108.6,Movie
Final Reckoning,8.8,294.1,1380.8,137.5,Series
Hidden War,3.6,166.8,130.5,145.2,Series
Eternal Prophecy,9.4,281.5,638.9,164.2,Series
Final Chronicles,9.2,244.2,797.5,162.5,Series
Secret Truth,3.5,200.1,801.8,102.9,Movie
Shadow War,9.1,105.5,490.0,133.9,Movie
Eternal Legacy,5.4,92.0,46.2,153.7,Movie
Eternal Prophecy,8.5,193.4,643.0,151.8,Series
Dark Legacy,5.7,130.3,69.2,166.9,Movie
Broken Truth,5.9,239.8,969.4,159.8,Series
Dark War,7.1,228.4,268.0,146.1,Movie
Eternal Code,8.0,94.3,426.8,149.9,Movie
Lost Destiny,3.2,211.1,252.9,156.9,Series
Stranger Legacy,6.9,148.9,586.6,160.5,Movie
Shadow War,4.2,97.7,176.0,102.3,Movie
Hidden Truth,5.2,124.5,374.5,153.8,Series
Lost Code,5.3,268.7,870.0,173.9,Series
Final Destiny,6.0,108.5,155.2,88.0,Movie
Dark Code,5.2,86.9,160.3,65.8,Series
Hidden Saga,3.7,106.2,104.5,68.7,Series
Dark Legacy,3.9,65.2,34.2,86.0,Movie
Hidden Saga,3.2,163.8,258.4,170.4,Series
